1,1,0,1,2,3.1780538303479458,1
2,0,0,1,0,2.833213344056216,1
0,3,0,1,1,3.332204510175204,1
0,1,1,0,0,3.295836866004329,1
1,0,0,1,0,3.2188758248682006,1
3,0,1,0,0,3.091042453358316,1
1,0,0,1,2,3.295836866004329,1
2,0,0,1,0,2.833213344056216,1
1,0,0,1,0,2.772588722239781,1
1,0,0,1,0,1.9459101490553132,1
2,0,0,1,0,2.302585092994046,1
1,1,0,1,0,2.6390573296152584,1
1,1,0,1,1,3.2188758248682006,1
1,0,0,1,0,2.772588722239781,1
5,1,0,1,0,3.7612001156935624,1
4,0,0,1,0,3.1354942159291497,1
0,0,0,1,1,3.091042453358316,1
1,1,0,1,0,2.8903717578961645,1
3,1,0,1,0,2.302585092994046,1
0,2,0,1,0,2.6390573296152584,1
3,0,0,1,0,2.772588722239781,1
1,0,0,1,2,3.5553480614894135,1
0,0,0,1,0,2.5649493574615367,1
2,2,0,1,0,3.4339872044851463,1
2,0,0,1,0,2.302585092994046,1
2,0,1,0,0,2.70805020110221,1
2,2,0,1,1,3.2188758248682006,1
1,0,0,1,0,2.1972245773362196,1
3,0,1,0,1,3.367295829986474,1
3,1,0,1,0,3.091042453358316,1
1,1,0,1,0,3.5263605246161616,1
3,0,0,1,0,3.295836866004329,1
2,1,0,1,0,3.367295829986474,1
0,2,0,1,1,2.5649493574615367,1
1,5,0,1,1,3.6635616461296463,1
2,0,0,1,0,1.791759469228055,1
3,2,1,0,1,3.4339872044851463,1
1,0,1,0,0,2.6390573296152584,1
1,0,1,0,0,3.258096538021482,1
5,0,0,1,1,3.871201010907891,1
2,1,0,1,0,3.4011973816621555,1
5,0,1,0,1,3.58351893845611,1
1,2,0,1,0,3.784189633918261,1
0,0,1,0,1,2.70805020110221,1
1,0,0,1,0,2.70805020110221,1
1,1,0,1,4,3.4965075614664802,1
0,2,0,1,0,2.8903717578961645,1
1,0,0,1,1,2.1972245773362196,1
3,2,0,1,0,2.70805020110221,1
2,0,0,1,0,2.4849066497880004,1
4,1,1,0,1,3.4011973816621555,1
2,0,1,0,1,2.995732273553991,1
1,1,0,1,0,3.5263605246161616,1
2,0,0,1,0,3.258096538021482,1
1,2,0,1,0,3.044522437723423,1
2,0,0,1,0,2.6390573296152584,1
1,0,0,1,0,2.5649493574615367,1
0,0,0,1,0,3.4011973816621555,1
0,0,0,1,0,3.044522437723423,1
2,0,0,1,0,2.5649493574615367,1
1,0,1,0,1,3.4965075614664802,1
0,0,0,1,0,2.995732273553991,1
0,4,0,1,3,3.6375861597263857,1
1,0,0,1,0,2.9444389791664403,1
0,6,0,1,0,3.1354942159291497,1
2,0,1,0,1,3.4657359027997265,1
2,0,0,1,0,3.091042453358316,1
1,0,0,1,0,2.6390573296152584,1
1,1,0,1,0,2.9444389791664403,1
4,0,1,0,0,3.6375861597263857,1
1,0,0,1,0,2.3978952727983707,1
0,1,0,1,0,3.4657359027997265,1
0,1,0,1,0,2.995732273553991,1
5,2,0,1,2,3.6109179126442243,1
2,0,0,1,0,3.1780538303479458,1
3,0,1,0,0,3.4965075614664802,1
1,0,0,1,0,1.791759469228055,1
1,0,1,0,0,3.258096538021482,1
2,1,0,1,0,2.4849066497880004,1
2,0,0,1,0,2.9444389791664403,1
2,4,1,0,2,3.5553480614894135,1
0,1,0,1,0,3.091042453358316,1
1,0,1,0,1,3.295836866004329,1
2,0,0,1,0,2.302585092994046,1
1,0,1,0,0,2.833213344056216,1
3,1,1,0,0,3.6375861597263857,1
2,1,0,1,0,3.332204510175204,1
1,2,0,1,0,3.4011973816621555,1
1,1,1,0,0,2.3978952727983707,1
2,2,0,1,0,2.9444389791664403,1
2,1,0,1,0,3.295836866004329,1
2,1,1,0,1,2.995732273553991,1
0,0,0,1,0,2.8903717578961645,1
1,3,0,1,0,2.6390573296152584,1
2,0,0,1,0,2.9444389791664403,1
1,0,0,1,0,2.833213344056216,1
3,1,0,1,0,2.9444389791664403,1
1,0,1,0,1,3.091042453358316,1
1,0,0,1,0,2.1972245773362196,1
3,1,0,1,0,2.995732273553991,1
2,0,0,1,2,3.2188758248682006,1
1,1,0,1,0,3.295836866004329,1
2,2,1,0,2,3.784189633918261,1
0,1,1,0,3,3.6888794541139363,1
0,2,0,1,0,3.1780538303479458,1
0,1,1,0,0,3.58351893845611,1
1,0,0,1,0,2.6390573296152584,1
3,0,1,0,0,3.1354942159291497,1
0,0,1,0,0,2.8903717578961645,1
1,0,0,1,0,3.7376696182833684,1
1,1,0,1,0,3.8501476017100584,1
1,0,0,1,0,2.995732273553991,1
1,2,0,1,0,2.8903717578961645,1
3,0,0,1,0,3.367295829986474,1
3,0,1,0,0,2.9444389791664403,1
0,1,0,1,0,1.9459101490553132,1
0,1,0,1,0,3.2188758248682006,1
2,0,0,1,0,3.4339872044851463,1
2,2,0,1,0,2.1972245773362196,1
1,0,0,1,0,2.302585092994046,1
1,2,0,1,0,2.302585092994046,1
2,0,0,1,1,2.70805020110221,1
1,0,0,1,0,2.3978952727983707,1
0,2,0,1,0,3.2188758248682006,1
0,0,0,1,0,3.258096538021482,1
1,0,1,0,0,2.995732273553991,1
1,0,0,1,0,2.70805020110221,1
1,1,0,1,0,3.258096538021482,1
1,1,0,1,0,2.6390573296152584,1
2,0,1,0,0,2.833213344056216,1
0,2,0,1,0,2.302585092994046,1
0,0,0,1,0,1.3862943611198906,1
1,1,0,1,0,2.8903717578961645,1
0,0,0,1,0,3.4657359027997265,1
5,0,0,1,0,3.332204510175204,1
0,0,0,1,0,2.8903717578961645,1
3,0,0,1,1,3.1354942159291497,1
2,0,0,1,0,2.6390573296152584,1
2,0,0,1,0,3.044522437723423,1
0,1,0,1,0,3.332204510175204,1
2,2,0,1,0,2.9444389791664403,1
2,0,0,1,0,2.1972245773362196,1
4,1,0,1,0,3.295836866004329,1
2,0,0,1,0,2.4849066497880004,1
2,0,0,1,0,3.784189633918261,1
2,1,0,1,0,2.70805020110221,1
3,1,0,1,0,2.5649493574615367,1
0,0,0,1,0,2.9444389791664403,1
2,0,0,1,0,3.295836866004329,1
1,0,0,1,0,2.4849066497880004,1
1,1,0,1,0,1.791759469228055,1
1,1,0,1,1,3.713572066704308,1
3,0,0,1,0,3.5553480614894135,1
0,0,0,1,0,2.0794415416798357,1
3,2,0,1,0,3.1780538303479458,1
1,0,0,1,0,2.3978952727983707,1
0,0,1,0,1,3.2188758248682006,1
2,0,0,1,1,3.044522437723423,1
1,0,0,1,0,3.6635616461296463,1
1,1,0,1,0,1.791759469228055,1
0,0,0,1,0,2.302585092994046,1
0,1,0,1,1,2.70805020110221,1
1,0,1,0,0,3.58351893845611,1
0,1,1,0,0,3.2188758248682006,1
2,0,1,0,0,3.6109179126442243,1
0,0,0,1,0,1.9459101490553132,1
2,1,1,0,0,3.091042453358316,1
2,1,0,1,2,3.4965075614664802,1
2,0,0,1,0,3.367295829986474,1
0,3,0,1,0,3.258096538021482,1
2,0,0,1,1,2.70805020110221,1
0,0,0,1,0,2.1972245773362196,1
3,1,0,1,0,2.772588722239781,1
2,1,0,1,0,3.258096538021482,1
0,1,1,0,0,3.295836866004329,1
1,0,0,1,0,1.9459101490553132,1
3,0,0,1,0,2.9444389791664403,1
2,2,0,1,1,3.2188758248682006,1
1,0,0,1,0,2.4849066497880004,1
2,2,0,1,0,2.995732273553991,1
0,2,0,1,2,3.4339872044851463,1
0,1,0,1,0,2.3978952727983707,1
2,2,0,1,0,3.2188758248682006,1
0,0,0,1,0,2.6390573296152584,1
4,0,0,1,0,2.995732273553991,1
2,0,0,1,0,2.1972245773362196,1
2,1,0,1,0,3.258096538021482,1
2,0,0,1,0,3.258096538021482,1
2,0,0,1,0,3.367295829986474,1
0,2,1,0,0,3.1354942159291497,1
1,0,0,1,0,2.6390573296152584,1
1,0,0,1,0,2.4849066497880004,1
0,0,0,1,0,1.9459101490553132,1
1,0,0,1,1,3.1780538303479458,1
1,0,0,1,0,3.367295829986474,1
1,2,0,1,0,3.295836866004329,1
0,1,1,0,0,3.2188758248682006,1
2,1,1,0,2,3.4011973816621555,1
3,1,1,0,0,3.8918202981106265,1
0,1,0,1,0,2.6390573296152584,1
2,0,0,1,0,2.5649493574615367,1
4,2,0,1,0,3.091042453358316,1
1,0,0,1,0,2.833213344056216,1
3,0,1,0,0,3.044522437723423,1
1,0,0,1,0,3.367295829986474,1
0,3,1,0,0,2.302585092994046,1
0,1,0,1,0,2.3978952727983707,1
2,0,1,0,0,3.295836866004329,1
1,2,0,1,0,3.044522437723423,1
2,0,0,1,0,3.044522437723423,1
1,0,0,1,0,2.8903717578961645,1
2,0,0,1,0,2.6390573296152584,1
1,3,1,0,0,3.4657359027997265,1
3,2,0,1,0,3.6109179126442243,1
1,4,0,1,0,3.8501476017100584,1
1,0,0,1,1,3.258096538021482,1
3,1,1,0,0,3.1354942159291497,1
1,0,1,0,2,3.091042453358316,1
0,2,0,1,0,2.6390573296152584,1
1,1,0,1,0,3.367295829986474,1
2,1,0,1,0,3.1354942159291497,1
3,0,1,0,0,3.332204510175204,1
1,0,1,0,0,3.2188758248682006,1
1,1,0,1,1,3.1780538303479458,1
1,0,1,0,0,3.5553480614894135,1
1,2,0,1,0,3.6375861597263857,1
3,0,0,1,0,2.9444389791664403,1
1,0,0,1,0,3.2188758248682006,1
2,1,0,1,0,3.1780538303479458,1
4,0,1,0,0,3.871201010907891,1
3,0,0,1,0,3.1354942159291497,1
2,0,0,1,0,2.995732273553991,1
0,1,0,1,0,2.9444389791664403,1
2,1,0,1,1,3.1780538303479458,1
2,0,0,1,0,1.791759469228055,1
2,0,0,1,0,2.8903717578961645,1
1,1,0,1,0,3.1354942159291497,1
2,1,1,0,1,3.4657359027997265,1
2,0,0,1,0,2.1972245773362196,1
2,0,0,1,0,3.4657359027997265,1
3,1,0,1,2,3.5263605246161616,1
2,0,1,0,1,3.332204510175204,1
1,0,0,1,1,3.091042453358316,1
0,3,0,1,0,3.4011973816621555,1
4,0,0,1,0,3.4339872044851463,1
1,3,1,0,0,3.2188758248682006,1
2,0,1,0,0,3.8501476017100584,1
2,1,0,1,0,2.3978952727983707,1
1,0,0,1,0,2.772588722239781,1
1,2,1,0,0,2.8903717578961645,1
1,1,0,1,0,1.791759469228055,1
2,1,0,1,0,3.258096538021482,1
2,0,0,1,1,3.5263605246161616,1
1,0,0,1,1,3.2188758248682006,1
1,2,1,0,0,3.5553480614894135,1
1,1,0,1,0,3.1354942159291497,1
1,1,0,1,0,2.4849066497880004,1
0,1,0,1,0,3.332204510175204,1
2,0,1,0,0,2.4849066497880004,1
4,1,0,1,0,3.4339872044851463,1
0,0,0,1,0,2.8903717578961645,1
1,0,0,1,0,1.6094379124341003,1
1,0,0,1,0,3.2188758248682006,1
3,1,1,0,0,3.258096538021482,1
1,1,0,1,0,3.1780538303479458,1
0,0,0,1,0,3.091042453358316,1
2,2,1,0,0,3.4657359027997265,1
1,0,0,1,0,2.6390573296152584,1
0,2,0,1,0,3.044522437723423,1
4,1,0,1,0,3.58351893845611,1
1,0,0,1,2,3.6888794541139363,1
1,1,0,1,0,2.8903717578961645,1
1,0,0,1,0,2.0794415416798357,1
5,1,1,0,0,3.332204510175204,1
3,0,0,1,0,3.2188758248682006,1
2,0,0,1,0,2.302585092994046,1
2,0,0,1,0,2.9444389791664403,1
2,2,0,1,0,2.5649493574615367,1
0,1,0,1,0,2.5649493574615367,1
1,3,0,1,0,3.6635616461296463,1
1,0,0,1,0,2.0794415416798357,1
1,4,0,1,0,3.367295829986474,1
0,1,0,1,0,2.995732273553991,1
0,1,1,0,0,1.791759469228055,1
3,0,0,1,0,2.772588722239781,1
1,1,1,0,0,3.091042453358316,1
1,0,0,1,0,2.6390573296152584,1
4,0,0,1,0,3.295836866004329,1
0,2,0,1,0,2.70805020110221,1
1,0,0,1,0,2.4849066497880004,1
2,2,0,1,0,2.8903717578961645,1
0,1,0,1,3,2.995732273553991,1
2,0,0,1,2,3.295836866004329,1
1,0,1,0,0,2.9444389791664403,1
2,1,0,1,0,2.772588722239781,1
3,0,0,1,0,3.044522437723423,1
2,1,0,1,0,2.8903717578961645,1
3,2,0,1,0,3.58351893845611,1
2,0,0,1,0,3.258096538021482,1
2,0,0,1,0,2.772588722239781,1
0,2,1,0,2,3.367295829986474,1
3,0,1,0,0,2.772588722239781,1
0,0,0,1,0,3.1354942159291497,1
1,1,0,1,0,2.772588722239781,1
1,3,1,0,0,3.4011973816621555,1
2,2,0,1,0,2.70805020110221,1
1,0,0,1,0,3.1780538303479458,1
3,0,0,1,0,3.4657359027997265,1
0,2,0,1,1,3.784189633918261,1
1,0,0,1,2,2.995732273553991,1
1,1,1,0,0,3.091042453358316,1
2,0,0,1,0,3.044522437723423,1
0,1,0,1,0,2.1972245773362196,1
0,0,0,1,0,3.4339872044851463,1
4,2,1,0,0,3.4339872044851463,1
0,0,0,1,0,3.2188758248682006,1
0,1,0,1,0,3.58351893845611,1
2,0,0,1,0,1.791759469228055,1
0,0,0,1,0,2.0794415416798357,1
0,0,0,1,0,2.9444389791664403,1
0,2,1,0,0,3.4339872044851463,1
1,1,1,0,0,3.258096538021482,1
1,0,0,1,0,2.5649493574615367,1
2,2,0,1,0,2.995732273553991,1
2,2,0,1,0,2.9444389791664403,1
3,1,0,1,0,3.295836866004329,1
2,0,0,1,0,2.833213344056216,1
1,0,0,1,0,2.1972245773362196,1
1,0,0,1,0,3.091042453358316,1
3,0,0,1,2,3.1780538303479458,1
3,0,0,1,0,2.8903717578961645,1
0,0,0,1,2,2.995732273553991,1
4,0,0,1,0,2.772588722239781,1
4,1,0,1,1,3.4965075614664802,1
1,0,0,1,0,2.6390573296152584,1
2,0,0,1,0,2.6390573296152584,1
1,0,0,1,0,1.9459101490553132,1
3,2,1,0,0,3.258096538021482,1
0,2,0,1,0,2.5649493574615367,1
1,1,1,0,1,2.70805020110221,1
0,0,0,1,0,2.70805020110221,1
3,0,0,1,0,3.2188758248682006,1
4,0,0,1,0,3.044522437723423,1
3,0,0,1,0,2.6390573296152584,1
1,0,0,1,0,3.2188758248682006,1
0,1,0,1,0,3.044522437723423,1
0,0,0,1,0,3.091042453358316,1
3,1,1,0,0,2.8903717578961645,1
0,0,0,1,0,2.4849066497880004,1
1,0,1,0,2,3.1780538303479458,1
3,0,1,0,1,3.295836866004329,1
2,1,0,1,0,3.1354942159291497,1
1,1,1,0,0,2.70805020110221,1
0,0,0,1,0,1.3862943611198906,1
1,1,0,1,0,2.833213344056216,1
2,0,0,1,0,3.295836866004329,1
2,0,0,1,1,2.995732273553991,1
1,0,0,1,0,3.332204510175204,1
4,1,1,0,0,3.4965075614664802,1
5,0,1,0,0,3.4657359027997265,1
1,2,0,1,0,3.1354942159291497,1
2,0,0,1,0,1.791759469228055,1
2,0,1,0,0,3.258096538021482,1
1,0,0,1,0,2.772588722239781,1
1,2,0,1,3,3.2188758248682006,1
1,1,0,1,0,3.1780538303479458,1
0,1,0,1,1,3.1780538303479458,1
2,0,0,1,0,2.3978952727983707,1
3,0,0,1,0,2.6390573296152584,1
1,1,0,1,0,2.70805020110221,1
1,0,0,1,0,2.833213344056216,1
1,1,0,1,1,3.2188758248682006,1
2,0,0,1,0,3.1780538303479458,1
2,0,0,1,0,3.044522437723423,1
5,2,1,0,0,3.4965075614664802,1
1,0,0,1,0,3.2188758248682006,1
1,2,0,1,1,3.332204510175204,1
1,0,0,1,0,3.5263605246161616,1
1,0,0,1,0,2.833213344056216,1
1,1,0,1,1,2.995732273553991,1
3,1,0,1,0,2.9444389791664403,1
1,1,0,1,0,2.9444389791664403,1
1,0,0,1,0,2.833213344056216,1
3,0,1,0,0,2.8903717578961645,1
1,1,0,1,0,3.367295829986474,1
0,1,1,0,1,2.6390573296152584,1
1,0,0,1,0,3.044522437723423,1
1,1,0,1,0,2.833213344056216,1
4,0,0,1,2,3.5553480614894135,1
1,2,0,1,0,2.70805020110221,1
1,1,0,1,0,2.9444389791664403,1
4,1,0,1,0,3.4339872044851463,1
1,0,0,1,0,2.3978952727983707,1
1,1,0,1,0,3.1780538303479458,1
2,2,0,1,0,3.713572066704308,1
1,1,1,0,0,3.258096538021482,1
2,0,0,1,0,2.5649493574615367,1
0,3,0,1,0,3.1780538303479458,1
2,1,0,1,0,3.295836866004329,1
2,3,0,1,0,3.091042453358316,1
2,1,0,1,0,2.772588722239781,1
3,2,0,1,0,3.044522437723423,1
1,2,0,1,0,3.58351893845611,1
1,0,0,1,0,2.5649493574615367,1
1,0,0,1,0,2.3978952727983707,1
1,0,0,1,0,2.995732273553991,1
5,0,0,1,0,2.772588722239781,1
3,0,0,1,2,3.367295829986474,1
2,0,1,0,0,2.772588722239781,1
2,0,0,1,0,2.772588722239781,1
1,1,0,1,0,2.0794415416798357,1
0,4,0,1,0,3.332204510175204,1
3,2,0,1,0,3.6109179126442243,1
1,0,0,1,0,1.6094379124341003,1
3,0,0,1,0,3.1780538303479458,1
1,1,0,1,0,3.091042453358316,1
1,1,1,0,0,3.4339872044851463,1
0,1,0,1,0,2.772588722239781,1
1,1,0,1,0,3.091042453358316,1
1,1,0,1,0,3.332204510175204,1
6,1,0,1,0,3.367295829986474,1
1,1,1,0,0,3.5263605246161616,1
2,0,0,1,2,3.295836866004329,1
1,1,0,1,0,2.9444389791664403,1
0,2,0,1,0,3.091042453358316,1
0,0,0,1,0,2.6390573296152584,1
1,1,1,0,0,3.4339872044851463,1
0,0,1,0,0,3.091042453358316,1
7,1,0,1,0,3.332204510175204,1
1,0,0,1,0,2.6390573296152584,1
1,0,0,1,0,3.1780538303479458,1
2,2,0,1,0,3.295836866004329,1
1,0,0,1,0,1.9459101490553132,1
4,0,0,1,2,3.4339872044851463,1
1,0,0,1,0,2.5649493574615367,1
2,0,0,1,0,3.713572066704308,1
1,0,0,1,0,2.995732273553991,1
1,1,0,1,0,2.833213344056216,1
3,0,0,1,0,2.8903717578961645,1
1,1,0,1,0,1.6094379124341003,1
4,1,1,0,2,3.1354942159291497,1
5,3,0,1,0,3.4657359027997265,1
4,0,0,1,0,3.2188758248682006,1
3,2,0,1,0,3.5553480614894135,1
0,1,0,1,0,2.833213344056216,1
2,2,1,0,0,3.4339872044851463,1
2,1,0,1,0,3.1354942159291497,1
0,1,0,1,0,3.5263605246161616,1
1,0,0,1,0,3.1354942159291497,1
2,1,1,0,1,2.5649493574615367,1
4,1,0,1,0,3.4339872044851463,1
1,1,1,0,0,3.367295829986474,1
3,1,0,1,0,3.332204510175204,1
1,0,0,1,0,2.9444389791664403,1
1,0,0,1,0,2.302585092994046,1
3,0,0,1,1,3.332204510175204,1
2,0,0,1,0,2.995732273553991,1
0,1,0,1,0,2.70805020110221,1
0,0,1,0,0,2.70805020110221,1
2,0,1,0,0,2.70805020110221,1
2,1,0,1,0,2.9444389791664403,1
2,0,0,1,0,2.833213344056216,1
2,0,0,1,0,2.995732273553991,1
1,0,0,1,0,2.0794415416798357,1
2,3,0,1,0,2.4849066497880004,1
1,0,0,1,0,1.6094379124341003,1
0,0,0,1,0,2.70805020110221,1
1,3,1,0,0,3.367295829986474,1
3,0,0,1,0,2.1972245773362196,1
2,1,0,1,0,3.2188758248682006,1
1,0,0,1,0,3.4011973816621555,1
4,0,1,0,0,3.4965075614664802,1
1,0,0,1,0,2.833213344056216,1
3,1,0,1,0,3.332204510175204,1
4,0,0,1,0,2.5649493574615367,1
0,0,0,1,0,3.044522437723423,1
2,0,0,1,0,2.5649493574615367,1
1,0,0,1,0,2.5649493574615367,1
